Filing Date,Fund Manager,Fund Name,Fund CIK,Derivative Type,Notional Amount,Currency,Expiration Date,Counterparty,Unrealized Gain/Loss
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-25,,-1518.96
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-06-26,,1648.62
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-08-05,,28090.88
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-04-28,,2474.88
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-04-14,,4646.16
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-06-20,,-656.22
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-07-14,,-8623.1
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-06-18,,-1343.68
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-05-06,,-3657.58
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-05-21,,1515.73
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-14,,2452.94
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-08-05,,-23058.46
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-11,,1192.8
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-04-21,,3316.56
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-06-18,,1557.87
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-04-14,,-1162.46
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-14,,803.57
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-04-28,,-4506.36
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-06-18,,1690.9
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-04-30,,4173.59
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-04-14,,4731.09
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-04-14,,-1407.84
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-08-13,,-30295.1
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-07,,2361.98
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-07,,2579.21
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-05-05,,-22950.27
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-07,,2896.75
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-25,,1016.36
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,EUR,2025-04-17,,921.14
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-07-21,,37530.6
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-06-16,,6207.75
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-06-09,,-8102.45
2025-05-30,PIMCO FUNDS,PIMCO Total Return ESG Fund,0000810893,SWO,,USD,2025-08-13,,31624.32
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-21,,4145.7
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-14,,-2229.08
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-14,,7356.42
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-28,,-5257.42
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-14,,8006.46
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-24,,7839.65
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-14,,-1967.24
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-24,,-12094.95
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-28,,2887.36
2025-05-30,PIMCO FUNDS,PIMCO Long-Term U.S. Government Fund,0000810893,SWO,,USD,2025-04-21,,-3538.5
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-07-08,,-797580.0
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-10-30,,211907.08
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-14,,3986.03
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-07,,5255.77
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-14,,1305.8
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-04-14,,15487.2
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-04-14,,-4692.8
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-04-14,,-2235.5
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-10-30,,-332408.34
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-07,,3247.72
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-17,,1934.39
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-07,,6125.63
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-04-10,,74132.85
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-17,,5545.3
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-11,,2647.71
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-08-01,,1097466.72
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-04-14,,9098.25
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-04-28,,-15772.26
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-04-10,,79085.08
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-11,,1192.8
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-08-01,,-2098362.28
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-07,,3983.02
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-07,,-984.35
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-08-01,,1632672.16
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-04-28,,8662.08
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,USD,2025-10-30,,290460.06
2025-05-30,PIMCO FUNDS,PIMCO Low Duration Fund,0000810893,SWO,,EUR,2025-04-07,,3407.13
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-07,,-3416.29
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-25,,-8050.5
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-17,,4605.68
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-11,,12907.59
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-25,,5386.72
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-07,,12896.07
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-07,,11064.78
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-07,,11219.4
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-14,,3816.94
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-07,,13759.54
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-11,,5814.9
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-14,,11651.45
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-07,,11824.73
2025-05-30,PIMCO FUNDS,PIMCO International Portfolio,0000810893,SWO,,EUR,2025-04-17,,13203.09
2025-05-30,PIMCO FUNDS,PIMCO Short-Term Fund,0000810893,SWO,,USD,2025-08-12,,-20395.38
2025-05-30,PIMCO FUNDS,PIMCO Short-Term Fund,0000810893,SWO,,USD,2025-09-26,,-66957.18
2025-05-30,PIMCO FUNDS,PIMCO Short-Term Fund,0000810893,SWO,,USD,2025-08-12,,36362.12
2025-05-30,PIMCO FUNDS,PIMCO Short-Term Fund,0000810893,SWO,,USD,2025-08-12,,3011416.08
2025-05-30,PIMCO FUNDS,PIMCO Short-Term Fund,0000810893,SWO,,USD,2025-08-12,,-1681995.92
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-17,,2343.39
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-28,,1443.68
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-10,,2067.45
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-14,,-536.52
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-21,,-1887.2
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-17,,-640.01
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-14,,2183.58
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-10,,2205.56
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-28,,-2628.71
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-24,,2463.89
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-21,,2211.04
2025-05-30,PIMCO FUNDS,PIMCO Total Return Fund II,0000810893,SWO,,USD,2025-04-24,,-3801.27
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - AM,0000810893,SWO,,USD,2025-03-06,,372.4
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - AM,0000810893,SWO,,USD,2025-02-06,,-700.02
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - AM,0000810893,SWO,,USD,2025-03-06,,-4516.33
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - AM,0000810893,SWO,,USD,2025-02-06,,-1327.56
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - AM,0000810893,SWO,,USD,2025-01-09,,1046.82
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - AM,0000810893,SWO,,USD,2025-01-07,,608.28
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-16,,-279.08
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,274.99
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-02,,-1659.22
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,262.49
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,289.99
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-10-30,,17694.51
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,GBP,2025-01-06,,-1169.89
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-09,,-1362.89
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,268.24
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-21,,318.15
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,-1564.44
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-27,,65.76
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-10-30,,26879.25
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-16,,242.07
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,-1162.09
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-13,,-9317.7
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-13,,-560.01
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-23,,73.58
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-13,,255.14
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-23,,242.82
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-24,,122.71
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-13,,-289.84
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-27,,21.18
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-10-30,,-38383.45
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-17,,-354.76
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,-1171.59
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-21,,303.42
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,-1644.9
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-02,,634.98
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,262.49
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-17,,229.67
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-24,,8.27
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-09,,272.53
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-06,,-1233.65
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,USD,2025-01-13,,265.87
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS International Fund (Unhedged),0000810893,SWO,,GBP,2025-01-06,,278.99
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-27,,789.12
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-13,,-23520.42
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-24,,490.84
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-13,,5536.65
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-13,,-16984.8
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-27,,254.16
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-24,,33.08
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-13,,11166.54
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-02,,-11614.54
2025-03-03,PIMCO FUNDS,PIMCO Extended Duration Fund,0000810893,SWO,,USD,2025-01-02,,4444.86
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-23,,4249.35
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-06,,-40673.15
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-06,,-84479.76
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-27,,1183.68
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,EUR,2025-01-06,,8258.35
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-06,,9388.4
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-24,,4662.98
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,EUR,2025-01-06,,-35391.59
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-06,,-27140.3
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-24,,314.26
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-02,,4127.37
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-06,,14174.46
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-23,,1287.65
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-27,,381.24
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-02,,-10784.93
2025-03-03,PIMCO FUNDS,PIMCO Long Duration Total Return Fund,0000810893,SWO,,USD,2025-01-06,,6049.78
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-10-30,,18013.32
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-09,,272.53
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,EUR,2025-01-06,,-1040.93
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-06,,262.49
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-13,,-6389.28
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-17,,229.67
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-27,,21.18
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-17,,-354.76
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-13,,265.87
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-21,,13.65
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-21,,161.81
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-27,,65.76
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-06,,-1162.09
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-21,,106.05
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-09,,-1362.89
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-13,,-560.01
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-10-30,,-25722.94
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-06,,-1644.9
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-02,,317.49
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-23,,36.79
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-23,,121.41
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-06,,268.24
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-21,,101.14
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-01-02,,-829.61
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,EUR,2025-01-06,,242.89
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Short Fund,0000810893,SWO,,USD,2025-10-30,,11858.1
2025-03-03,PIMCO FUNDS,PIMCO RealEstateRealReturn Strategy Fund,0000810893,SWO,,EUR,2025-09-01,,-61194.1
2025-03-03,PIMCO FUNDS,PIMCO RealEstateRealReturn Strategy Fund,0000810893,SWO,,GBP,2025-01-27,,-15639.51
2025-03-03,PIMCO FUNDS,PIMCO RealEstateRealReturn Strategy Fund,0000810893,SWO,,EUR,2025-08-29,,48174.73
2025-03-03,PIMCO FUNDS,PIMCO RealEstateRealReturn Strategy Fund,0000810893,SWO,,EUR,2025-08-29,,-16043.81
2025-03-03,PIMCO FUNDS,PIMCO RealEstateRealReturn Strategy Fund,0000810893,SWO,,GBP,2025-01-27,,12293.84
2025-03-03,PIMCO FUNDS,PIMCO RealEstateRealReturn Strategy Fund,0000810893,SWO,,EUR,2025-09-01,,259581.8
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-4686.36
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-24,,490.84
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-6972.54
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-27,,394.56
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,1609.44
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,1861.09
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-02,,-4977.66
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,1159.96
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-4693.32
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-09,,-9540.23
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,-869.52
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,263.65
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,765.42
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,EUR,2025-01-06,,971.57
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-16,,-837.24
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,-3700.95
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-21,,809.12
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,-808.8
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-16,,726.21
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-13,,-46677.24
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-21,,54.6
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-21,,848.4
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,-181266.35
2025-03-03,PIMCO FUNDS,PIMCO StocksPLUS Small Fund,0000810893,SWO,,USD,2025-01-06,,824.97
